代码,名称,日期,开盘价(元),最高价(元),最低价(元),收盘价(元),成交额(百万),成交量(股)
000001.SH,上证指数,2019/6/14,2913,2924.32,2879.66,2881.97,21543579600,194303.11
000001.SH,上证指数,2019/6/17,2880.42,2902.48,2877.39,2887.62,15396496000,143141.64
000001.SH,上证指数,2019/6/18,2891.09,2898.33,2874.31,2890.16,14770532000,136935.23
000001.SH,上证指数,2019/6/19,2944.12,2953.34,2916.21,2917.8,23075697300,225567.26
000001.SH,上证指数,2019/6/20,2917.33,2997.39,2915.09,2987.12,29101153700,288296.55
000001.SH,上证指数,2019/6/21,2990.37,3010.35,2989.25,3001.98,28697383500,276662.46
000001.SH,上证指数,2019/6/24,3004.29,3012.83,2994.42,3008.15,21049389400,211237.18
000001.SH,上证指数,2019/6/25,3004.91,3004.91,2948.99,2982.07,24369924400,244315.08
000001.SH,上证指数,2019/6/26,2964.62,2986.91,2958.46,2976.28,17444953300,172516.06
000001.SH,上证指数,2019/6/27,2982.61,3011.54,2981.05,2996.79,19539704900,208618.65
000001.SH,上证指数,2019/6/28,2992.24,2992.24,2961.22,2978.88,18143152300,183641.77
000001.SH,上证指数,2019/7/1,3024.62,3045.37,3014.69,3044.9,25084043300,266541.06
000001.SH,上证指数,2019/7/2,3042.58,3048.48,3033.78,3043.94,21452062400,229566.62
000001.SH,上证指数,2019/7/3,3031.83,3031.83,3006.32,3015.26,21229617300,218657.99
000001.SH,上证指数,2019/7/4,3015.68,3024.5,2991.91,3005.25,19441513300,202266.39
000001.SH,上证指数,2019/7/5,3004.74,3014.85,2990.92,3011.06,15675542900,163180.84
000001.SH,上证指数,2019/7/8,2997.81,2997.81,2918.72,2933.36,21154126800,205568.81
000001.SH,上证指数,2019/7/9,2928.82,2937.76,2912.81,2928.23,14511060400,154251.42
000001.SH,上证指数,2019/7/10,2935.19,2936.75,2908.16,2915.3,13548353800,141236.26
000001.SH,上证指数,2019/7/11,2928.06,2945.8,2907.89,2917.76,14369252200,152181.41
000001.SH,上证指数,2019/7/12,2915.34,2938.53,2905.81,2930.55,13779475900,142918.87
000001.SH,上证指数,2019/7/15,2921.55,2955,2886.7,2942.19,16764339700,176533.2
000001.SH,上证指数,2019/7/16,2938.64,2944.82,2931.29,2937.62,13181175100,140766.39
000001.SH,上证指数,2019/7/17,2933.02,2942.07,2924.46,2931.69,14963161600,152162.96
000001.SH,上证指数,2019/7/18,2921.74,2921.74,2901.18,2901.18,14988882800,149088.84
000001.SH,上证指数,2019/7/19,2909.68,2939.6,2909.68,2924.2,14946955300,149071.21
000001.SH,上证指数,2019/7/22,2925.79,2927.16,2879.69,2886.97,18067496000,204289.43
000001.SH,上证指数,2019/7/23,2886.9,2901.36,2883.05,2899.94,12931050800,148077.35
000001.SH,上证指数,2019/7/24,2907.93,2936.45,2907.79,2923.28,15524576200,178858.1
000001.SH,上证指数,2019/7/25,2923.19,2937.36,2916.15,2937.36,14568438500,175356.38
000001.SH,上证指数,2019/7/26,2928.06,2948.33,2924.45,2944.54,13934338800,158774.67
000001.SH,上证指数,2019/7/29,2943.92,2948.47,2932.98,2941.01,12799184600,147439.13
000001.SH,上证指数,2019/7/30,2946.26,2965.63,2946.26,2952.34,14831646200,170866.35
000001.SH,上证指数,2019/7/31,2944.4,2944.4,2926.49,2932.51,14105234800,164607.87
000001.SH,上证指数,2019/8/1,2920.85,2927.34,2901.75,2908.77,14238981300,171115.64
000001.SH,上证指数,2019/8/2,2861.33,2872.47,2851.44,2867.84,18488844300,216327.4
000001.SH,上证指数,2019/8/5,2854.58,2863.69,2821.5,2821.5,16741942300,196891.48
000001.SH,上证指数,2019/8/6,2776.99,2787.42,2733.92,2777.56,23112372700,255209.23
000001.SH,上证指数,2019/8/7,2789.02,2792.69,2768.68,2768.68,15771675200,176475.73
000001.SH,上证指数,2019/8/8,2784.18,2799.69,2782.24,2794.55,14953956400,178156.15
000001.SH,上证指数,2019/8/9,2805.59,2808.33,2770.48,2774.75,14824029300,171140.34
000001.SH,上证指数,2019/8/12,2781.98,2814.99,2776.62,2814.99,13156343300,162523.26
000001.SH,上证指数,2019/8/13,2798.05,2802.04,2790.61,2797.26,13091650500,153957.51
000001.SH,上证指数,2019/8/14,2824.49,2829.89,2807.72,2808.91,14401464100,173944.88
000001.SH,上证指数,2019/8/15,2762.34,2815.9,2756.83,2815.8,15277215200,173670.54
000001.SH,上证指数,2019/8/16,2817.57,2840.32,2811.8,2823.82,14858234400,186139.37
000001.SH,上证指数,2019/8/19,2835.52,2883.1,2829.85,2883.1,21454666800,247092.22
000001.SH,上证指数,2019/8/20,2879.08,2892.08,2875,2880,18967720600,209774.34
000001.SH,上证指数,2019/8/21,2875.47,2885.59,2872.56,2880.33,15901966500,183187.28
000001.SH,上证指数,2019/8/22,2887.66,2888.5,2867.55,2883.44,14920621500,169662.17
000001.SH,上证指数,2019/8/23,2885.15,2902.46,2878.74,2897.43,15915682600,192567.13
000001.SH,上证指数,2019/8/26,2851.02,2870.49,2849.24,2863.57,16989536300,191036.67
000001.SH,上证指数,2019/8/27,2879.52,2919.64,2879.41,2902.19,20814179400,230999.69
000001.SH,上证指数,2019/8/28,2901.63,2905.44,2887.01,2893.76,18309790300,201805.05
000001.SH,上证指数,2019/8/29,2896,2898.6,2878.59,2890.92,17861308200,196332.77
000001.SH,上证指数,2019/8/30,2907.38,2914.58,2874.1,2886.24,19395995100,224751.17
000001.SH,上证指数,2019/9/2,2886.94,2928.48,2883.68,2924.11,20278680700,226043.69
000001.SH,上证指数,2019/9/3,2925.94,2930.15,2915.2,2930.15,18900121600,225070.16
000001.SH,上证指数,2019/9/4,2927.75,2957.41,2925.88,2957.41,22549590700,251212.69
000001.SH,上证指数,2019/9/5,2972.66,3015.84,2972.66,2985.86,30543870600,340200.67
000001.SH,上证指数,2019/9/6,2996.62,2999.94,2981.6,2999.6,21682603500,258318.74
000001.SH,上证指数,2019/9/9,3023.78,3026.24,3005.69,3024.74,24337775200,286236.53
000001.SH,上证指数,2019/9/10,3027.41,3027.41,3005.38,3021.2,24001294700,275321.75
000001.SH,上证指数,2019/9/11,3029.93,3030.56,3004.22,3008.81,22983736200,263389.55
000001.SH,上证指数,2019/9/12,3016.63,3033.47,3005.19,3031.24,19696870100,224576.03
000001.SH,上证指数,2019/9/16,3041.92,3042.93,3020.05,3030.75,22187895900,237442.27
000001.SH,上证指数,2019/9/17,3023.71,3023.71,2970.57,2978.12,22333806100,237738.94
000001.SH,上证指数,2019/9/18,2984.08,2996.4,2982.4,2985.66,16804669900,199953.63
000001.SH,上证指数,2019/9/19,2992.92,2999.28,2975.4,2999.28,16269061500,193206.55
000001.SH,上证指数,2019/9/20,3004.81,3011.34,2996.19,3006.45,18214530200,218390.59
000001.SH,上证指数,2019/9/23,2998.4,2998.4,2960.83,2977.08,16813945000,199130.55
000001.SH,上证指数,2019/9/24,2979.48,3002.9,2973.76,2985.34,16390276100,206245.81
000001.SH,上证指数,2019/9/25,2977.67,2977.67,2955.43,2955.43,16854313500,203782.75
000001.SH,上证指数,2019/9/26,2964.48,2970.04,2928.26,2929.09,18893254100,216277.56
000001.SH,上证指数,2019/9/27,2929.49,2939.08,2920.93,2932.17,13290577700,153311
000001.SH,上证指数,2019/9/30,2927.92,2936.48,2905.19,2905.19,11664681100,142591.7
000001.SH,上证指数,2019/10/8,2905.76,2933.02,2905.76,2913.57,12553581200,151980.79
000001.SH,上证指数,2019/10/9,2902.08,2924.86,2891.54,2924.86,13042414400,150940.23
000001.SH,上证指数,2019/10/10,2923.71,2949.24,2918.23,2947.71,13423975200,157159.98
000001.SH,上证指数,2019/10/11,2954.82,2980.79,2943.01,2973.66,16120374600,182747.39
000001.SH,上证指数,2019/10/14,2993.96,3026.38,2989.81,3007.88,20861480200,221201.76
000001.SH,上证指数,2019/10/15,3005.66,3005.66,2986.3,2991.05,15537690400,169531.93
000001.SH,上证指数,2019/10/16,2992.61,3010.42,2975.92,2978.71,14988549600,166791.55
000001.SH,上证指数,2019/10/17,2979.99,2986.72,2969.57,2977.33,12252761400,136051.25
000001.SH,上证指数,2019/10/18,2982.34,2987.2,2933.24,2938.14,14999067800,162018.27
000001.SH,上证指数,2019/10/21,2933.9,2940.32,2917.69,2939.62,13247510700,145685.88
000001.SH,上证指数,2019/10/22,2945.6,2954.64,2934.39,2954.38,11748204800,130381.74
000001.SH,上证指数,2019/10/23,2952.97,2957.3,2934.63,2941.62,12381288100,139653.65
000001.SH,上证指数,2019/10/24,2944.01,2953.04,2927.06,2940.92,12654029000,141667.23
000001.SH,上证指数,2019/10/25,2940.47,2958.24,2920.52,2954.93,13686070600,160224.09
000001.SH,上证指数,2019/10/28,2958.69,2980.13,2956.96,2980.05,17373148100,198817.01
000001.SH,上证指数,2019/10/29,2979.04,2979.04,2954.18,2954.18,16611005800,195288.08
000001.SH,上证指数,2019/10/30,2949.46,2953.3,2934.83,2939.32,15879811000,181529.5
000001.SH,上证指数,2019/10/31,2944.84,2946.75,2923.52,2929.06,16157148300,181801.94
000001.SH,上证指数,2019/11/1,2924.34,2959.83,2917.15,2958.2,15990737300,175630.84
000001.SH,上证指数,2019/11/4,2964.58,2983.06,2964.58,2975.49,16724836400,188710.09
000001.SH,上证指数,2019/11/5,2977.7,3008.31,2968.03,2991.56,17989159300,203691.63
000001.SH,上证指数,2019/11/6,2992.04,2995.56,2969.72,2978.6,16526354700,183985.24
000001.SH,上证指数,2019/11/7,2978.15,2988.96,2969.12,2978.71,13695267800,155834.88
000001.SH,上证指数,2019/11/8,2993.98,2998.76,2962.84,2964.18,14974210700,173867.23
000001.SH,上证指数,2019/11/11,2949.96,2949.96,2906.77,2909.97,15791610500,166285.14
000001.SH,上证指数,2019/11/12,2913,2918.3,2891.51,2914.82,12972915400,139060.73
000001.SH,上证指数,2019/11/13,2913.02,2913.86,2893.97,2905.24,12976584100,146943.64
000001.SH,上证指数,2019/11/14,2907.74,2917.37,2899.62,2909.87,12914544800,151576.18
000001.SH,上证指数,2019/11/15,2911.35,2917.83,2891.2,2891.34,13551946300,152576.39
000001.SH,上证指数,2019/11/18,2889.55,2911.38,2884.09,2909.2,12443317700,144677.41
000001.SH,上证指数,2019/11/19,2904.28,2933.99,2902.86,2933.99,13541760400,155770.74
000001.SH,上证指数,2019/11/20,2928.11,2930.49,2907.42,2911.05,13735753000,158543.2
000001.SH,上证指数,2019/11/21,2902.55,2910.36,2891.53,2903.64,12345860700,139851.21
000001.SH,上证指数,2019/11/22,2906.24,2925.02,2873.99,2885.29,15862336500,180593.83
000001.SH,上证指数,2019/11/25,2885.61,2906.61,2880.65,2906.17,17858742900,174234.58
000001.SH,上证指数,2019/11/26,2912.52,2915.04,2897.93,2907.06,17000466300,165496.77
000001.SH,上证指数,2019/11/27,2905.4,2914.49,2893.42,2903.19,13386220500,137449.7
000001.SH,上证指数,2019/11/28,2902.36,2909.84,2883.43,2889.69,11952246800,122616.55
000001.SH,上证指数,2019/11/29,2885.97,2892.39,2858.58,2871.98,12261296800,140371.32
000001.SH,上证指数,2019/12/2,2874.45,2888.89,2870.24,2875.81,12875580600,139351.76
000001.SH,上证指数,2019/12/3,2869.88,2884.86,2857.32,2884.7,12377874200,135278.61
000001.SH,上证指数,2019/12/4,2876.91,2882.5,2869.42,2878.12,12554365300,135879.22
000001.SH,上证指数,2019/12/5,2886.52,2902,2885.08,2899.47,14316309600,159736.59
000001.SH,上证指数,2019/12/6,2902.28,2912.01,2894.75,2912.01,13412887800,149507.33
000001.SH,上证指数,2019/12/9,2914.46,2919.59,2905.25,2914.48,16079652700,174546.48
000001.SH,上证指数,2019/12/10,2908.94,2919.2,2902.79,2917.32,17012399800,180617.29
000001.SH,上证指数,2019/12/11,2922.6,2928.26,2915,2924.42,16554108700,175716.09
000001.SH,上证指数,2019/12/12,2926.34,2926.34,2913.48,2915.7,15176080400,166044.16
000001.SH,上证指数,2019/12/13,2937.78,2969.98,2935.85,2967.68,21197858500,234036.54
000001.SH,上证指数,2019/12/16,2970.97,2984.64,2958.71,2984.39,21186211900,237666.76
000001.SH,上证指数,2019/12/17,2985.26,3039.38,2982.5,3022.42,29303225400,302090.9
000001.SH,上证指数,2019/12/18,3021.47,3033.23,3011.72,3017.04,24408969100,259173.63
000001.SH,上证指数,2019/12/19,3017.15,3021.42,3007.99,3017.07,20862426400,220688.29
000001.SH,上证指数,2019/12/20,3019.64,3027.48,3002.26,3004.94,21507575500,223305.04
000001.SH,上证指数,2019/12/23,2999.04,3009.34,2960.44,2962.75,20571661700,218484.27
000001.SH,上证指数,2019/12/24,2965.83,2983.82,2960.68,2982.68,16303025000,167366.67
000001.SH,上证指数,2019/12/25,2980.43,2988.29,2970.66,2981.88,17565402800,189608.56
000001.SH,上证指数,2019/12/26,2981.25,3007.35,2980.4,3007.35,18244042600,195586.08
000001.SH,上证指数,2019/12/27,3006.85,3036.11,3003.63,3005.04,24710277900,258118.74
000001.SH,上证指数,2019/12/30,2998.17,3041.4,2983.34,3040.02,24806653000,267382.99
000001.SH,上证指数,2019/12/31,3036.39,3051.68,3030.51,3050.12,21742902200,226763.99
000001.SH,上证指数,2020/1/2,3066.34,3098.1,3066.34,3085.2,29247020800,327197.12
000001.SH,上证指数,2020/1/3,3089.02,3093.82,3074.52,3083.79,26149666700,289991.71
000001.SH,上证指数,2020/1/6,3070.91,3107.2,3065.31,3083.41,31257584200,331182.55
000001.SH,上证指数,2020/1/7,3085.49,3105.45,3084.33,3104.8,27658311100,288159.23
000001.SH,上证指数,2020/1/8,3094.24,3094.24,3059.13,3066.89,29787255300,306517.39
000001.SH,上证指数,2020/1/9,3082.64,3097.33,3080.13,3094.88,24343564900,271716.02
000001.SH,上证指数,2020/1/10,3102.29,3105.22,3081.4,3092.29,21044246200,241555.67
000001.SH,上证指数,2020/1/13,3091.49,3115.57,3075.38,3115.57,21062100400,258524.06
000001.SH,上证指数,2020/1/14,3120.67,3127.17,3105.6,3106.82,22997376900,271542.44
000001.SH,上证指数,2020/1/15,3103.17,3107.94,3082.04,3090.04,20231302300,232913.45
000001.SH,上证指数,2020/1/16,3095.73,3096.37,3070.88,3074.08,20337547500,236843.36
000001.SH,上证指数,2020/1/17,3081.46,3091.95,3067.25,3075.5,19030429900,242273.05
000001.SH,上证指数,2020/1/20,3082.11,3096.31,3070.48,3095.79,21049334100,271122.46
000001.SH,上证指数,2020/1/21,3085.79,3085.79,3051.23,3052.14,23483073900,286268.1
000001.SH,上证指数,2020/1/22,3038.49,3069.25,3006.27,3060.75,22385286500,278456.92
000001.SH,上证指数,2020/1/23,3037.95,3045.04,2955.35,2976.53,27276323400,327490.36
000001.SH,上证指数,2020/2/3,2716.7,2766.58,2716.7,2746.61,21591210300,257019.6
000001.SH,上证指数,2020/2/4,2685.27,2786.16,2685.27,2783.29,36404620000,374068.47
000001.SH,上证指数,2020/2/5,2792.37,2842.74,2778.86,2818.09,30976182300,349184.11
000001.SH,上证指数,2020/2/6,2826.89,2876.59,2807.61,2866.51,31639214200,358582.59
000001.SH,上证指数,2020/2/7,2858.93,2875.96,2838.77,2875.96,30947964200,362384.16
000001.SH,上证指数,2020/2/10,2860.5,2891.85,2851.05,2890.49,29492978400,341520.4
000001.SH,上证指数,2020/2/11,2894.54,2913.82,2882.24,2901.67,26916833500,302956.85
000001.SH,上证指数,2020/2/12,2895.56,2926.9,2892.42,2926.9,24873342900,297534.42
000001.SH,上证指数,2020/2/13,2927.14,2935.41,2901.24,2906.07,27480484400,334526.33
000001.SH,上证指数,2020/2/14,2899.87,2926.94,2899.57,2917.01,25065062700,308080.37
000001.SH,上证指数,2020/2/17,2924.99,2983.64,2924.99,2983.62,31319800700,367014.34
000001.SH,上证指数,2020/2/18,2981.41,2990.6,2960.78,2984.97,31166591300,374998.56
000001.SH,上证指数,2020/2/19,2979.52,2998.27,2971.82,2975.4,31514115100,381331.16
000001.SH,上证指数,2020/2/20,2981.88,3031.37,2968.45,3030.15,34573288100,413761.36
000001.SH,上证指数,2020/2/21,3022.25,3058.9,3020.14,3039.67,36455727600,445062.08
000001.SH,上证指数,2020/2/24,3027.89,3042.18,3007.36,3031.23,37043004400,451601.36
000001.SH,上证指数,2020/2/25,2982.07,3016.95,2943.72,3013.05,44162276200,513128.64
000001.SH,上证指数,2020/2/26,2978.42,3028.78,2974.94,2987.93,46904955200,495341.45
000001.SH,上证指数,2020/2/27,2992.49,3009.46,2980.48,2991.33,35052365800,395955.64
000001.SH,上证指数,2020/2/28,2924.64,2948.13,2878.54,2880.3,40121691400,432657.78
000001.SH,上证指数,2020/3/2,2899.31,2982.51,2899.31,2970.93,36733336900,397244.2
000001.SH,上证指数,2020/3/3,3006.89,3026.84,2976.62,2992.9,41010804700,447053.68
000001.SH,上证指数,2020/3/4,2981.81,3012,2974.36,3011.67,35333827800,389893.92
000001.SH,上证指数,2020/3/5,3036.15,3074.26,3022.93,3071.68,44542580600,482770.47
000001.SH,上证指数,2020/3/6,3039.94,3052.44,3029.46,3034.51,36206153300,377388.54
000001.SH,上证指数,2020/3/9,2987.18,2989.21,2940.71,2943.29,41456073600,438143.85
000001.SH,上证指数,2020/3/10,2918.93,3000.3,2904.8,2996.76,39329664800,425017.18
000001.SH,上证指数,2020/3/11,3001.76,3010.03,2968.52,2968.52,35247097000,378766.62
000001.SH,上证指数,2020/3/12,2936.02,2944.47,2906.28,2923.49,30777845700,328209.2
000001.SH,上证指数,2020/3/13,2804.23,2910.88,2799.98,2887.43,36645043600,393019.67
000001.SH,上证指数,2020/3/16,2897.3,2898.03,2784.66,2789.25,35187866500,375627
000001.SH,上证指数,2020/3/17,2796.28,2826.91,2715.22,2779.64,30614967700,323012.82
000001.SH,上证指数,2020/3/18,2792.32,2815.87,2728.76,2728.76,29115985200,318611.39
000001.SH,上证指数,2020/3/19,2719.41,2736.82,2646.8,2702.13,30230274700,330518.01
000001.SH,上证指数,2020/3/20,2727.02,2751.9,2702.49,2745.62,25201950700,281583.37
000001.SH,上证指数,2020/3/23,2677.59,2703.33,2656.5,2660.17,24982025000,268423.24
000001.SH,上证指数,2020/3/24,2703.02,2723.41,2667.13,2722.44,25702193000,278999.31
000001.SH,上证指数,2020/3/25,2775.3,2788.64,2757.8,2781.59,27314446600,293191.2
000001.SH,上证指数,2020/3/26,2761.9,2788.5,2753.43,2764.91,23408402200,248279.79
000001.SH,上证指数,2020/3/27,2792.98,2805.55,2771.76,2772.2,24076406600,253630.73
000001.SH,上证指数,2020/3/30,2739.72,2759.1,2723.05,2747.21,23970660400,250687.14
000001.SH,上证指数,2020/3/31,2767.31,2771.17,2743.12,2750.3,21859867400,224271.06
000001.SH,上证指数,2020/4/1,2743.54,2773.36,2731.08,2734.52,21725342700,225624.65
000001.SH,上证指数,2020/4/2,2720.23,2780.64,2719.9,2780.64,21786460000,233111.58
000001.SH,上证指数,2020/4/3,2773.58,2780.59,2754.07,2763.99,20083740400,214062.21
000001.SH,上证指数,2020/4/7,2806.97,2823.28,2801.84,2820.76,27019818600,286627.79
000001.SH,上证指数,2020/4/8,2805.92,2823.21,2800.3,2815.37,24351530500,253159.67
000001.SH,上证指数,2020/4/9,2825.84,2832.4,2820.43,2825.9,23818484300,247392.99
000001.SH,上证指数,2020/4/10,2827.19,2833.01,2789.98,2796.63,23345476800,246376.31
000001.SH,上证指数,2020/4/13,2784.6,2792.89,2774.08,2783.05,17712455400,184120.28
000001.SH,上证指数,2020/4/14,2794.8,2827.3,2789.43,2827.28,20269656900,223605.7
000001.SH,上证指数,2020/4/15,2826.66,2829.75,2808.7,2811.17,20562114600,231631.63
000001.SH,上证指数,2020/4/16,2798.43,2823.34,2796.84,2819.94,20300377300,222432.6
000001.SH,上证指数,2020/4/17,2835.56,2854.96,2830.02,2838.49,24573675000,280025.23
000001.SH,上证指数,2020/4/20,2840.41,2852.99,2833.26,2852.55,21184707800,233759.31
000001.SH,上证指数,2020/4/21,2842.24,2842.24,2808.02,2827.01,23323587000,248688.59
000001.SH,上证指数,2020/4/22,2814.07,2843.98,2808.48,2843.98,21732000000,232796.78
000001.SH,上证指数,2020/4/23,2850.51,2853.64,2835.9,2838.5,24877903700,262662.04
000001.SH,上证指数,2020/4/24,2834.94,2834.94,2802.5,2808.53,23518507600,244122.29
000001.SH,上证指数,2020/4/27,2812.24,2832.67,2802.96,2815.49,21013098100,225293.71
000001.SH,上证指数,2020/4/28,2819.99,2821.75,2758.25,2810.02,25387274500,270534.75
000001.SH,上证指数,2020/4/29,2801.38,2831.76,2800.74,2822.44,20206180700,222720.22
000001.SH,上证指数,2020/4/30,2832.38,2865.59,2832.38,2860.08,24245527800,277440.93
000001.SH,上证指数,2020/5/6,2831.63,2879.26,2830.65,2878.14,24982661600,303890.03
000001.SH,上证指数,2020/5/7,2876.47,2882.02,2864.58,2871.52,22673695700,268607.49
000001.SH,上证指数,2020/5/8,2882.71,2903.8,2879.2,2895.34,22682207500,276562.72
000001.SH,上证指数,2020/5/11,2901.57,2914.28,2884.38,2894.8,22512041000,271930.64
000001.SH,上证指数,2020/5/12,2894.62,2897.9,2871.23,2891.56,19708298500,238476.22
000001.SH,上证指数,2020/5/13,2882.96,2900.26,2875.54,2898.05,18506131000,223866.91
000001.SH,上证指数,2020/5/14,2887.06,2887.06,2869.18,2870.34,19777620200,237336.97
000001.SH,上证指数,2020/5/15,2880.71,2884.22,2863.37,2868.46,18898359200,246878.19
000001.SH,上证指数,2020/5/18,2872.52,2889.98,2862.27,2875.42,22602288200,289089.6
